"";"study";"condition_arm1";"condition_arm2";"multi_arm1";"multi_arm2";"outcome_type";"instrument";"rating";"mean_arm1";"sd_arm1";"n_arm1";"mean_arm2";"sd_arm2";"n_arm2";"mean_change_arm1";"mean_change_arm2";"sd_change_arm1";"sd_change_arm2";"n_change_arm1";"n_change_arm2";"dich_paper";"event_arm1";"event_arm2";"totaln_arm1";"totaln_arm2";"precalc_g";"precalc_g_se";"precalc_log_rr";"precalc_log_rr_se";"other_stat";"bl_mean_arm1";"bl_sd_arm1";"bl_n_arm1";"bl_mean_arm2";"bl_sd_arm2";"bl_n_arm2";"rand_arm1";"rand_arm2";"attr_arm1";"attr_arm2";"year";"time_weeks";"time";"comorbid_mental";"format";"format_details";"n_sessions_arm1";"country";"age_group";"mean_age";"percent_women";"recruitment";"target_group";"rob";"rob_domain1";"rob_domain2";"rob_domain3";"rob_domain4";"rob_domain5";".id";".g";".g_se";"notes";"full_ref"
"268";"Stangier, 2003";"cbt";"wlc";"cbt (grp)";"wlc";"msd";"SIAS";"self-report";38,4;12,4;22;36;7,9;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45,8;14;22;37,2;9,8;21;"32";"37";"10";"16";2003;17,33;"post";"n";"grp";"grp";"15";"Europe";"adul";"38.799999999999997";0,493;"com";"adul";"High";"Some concerns";"Low";"High";"Low";"Some concerns";"Stangier_2003_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(grp)_wlc";-0,225441694876673;0,306083221855661;NA;"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6"
"269";"Stangier, 2003";"cbt";"wlc";"cbt (ind)";"wlc";"msd";"SIAS";"self-report";36,1;14,8;22;36;7,9;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44,9;10,8;22;37,2;9,8;21;"26";"37";"4";"16";2003;17,33;"post";"n";"ind";"ind";"15";"Europe";"adul";"38.799999999999997";0,493;"com";"adul";"High";"Some concerns";"Low";"High";"Low";"Some concerns";"Stangier_2003_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(ind)_wlc";-0,00821900300753985;0,305080986451226;NA;"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6"
"270";"Stangier, 2003";"cbt";"wlc";"cbt (grp)";"wlc";"msd";"SPAI";"self-report";67,5;16,8;22;68;16,3;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;77,6;16,9;22;64,4;14,8;21;"32";"37";"10";"16";2003;17,33;"post";"n";"grp";"grp";"15";"Europe";"adul";"38.799999999999997";0,493;"com";"adul";"High";"Some concerns";"Low";"High";"Low";"Some concerns";"Stangier_2003_msd_SPAI_post_NA_self-report_cbt_wlc_cbt(grp)_wlc";0,0296411417221205;0,305097027225758;NA;"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6"
"271";"Stangier, 2003";"cbt";"wlc";"cbt (ind)";"wlc";"msd";"SPAI";"self-report";59,7;20,3;22;68;16,3;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80,9;12;22;64,4;14,8;21;"26";"37";"4";"16";2003;17,33;"post";"n";"ind";"ind";"15";"Europe";"adul";"38.799999999999997";0,493;"com";"adul";"High";"Some concerns";"Low";"High";"Low";"Some concerns";"Stangier_2003_msd_SPAI_post_NA_self-report_cbt_wlc_cbt(ind)_wlc";0,441407903610275;0,308909277259428;NA;"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6"
"272";"Stangier, 2003";"cbt";"wlc";"cbt (grp)";"wlc";"msd";"SPS";"self-report";25,5;15,3;22;26,4;9;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;33,6;15,3;22;28,3;11;21;"32";"37";"10";"16";2003;17,33;"post";"n";"grp";"grp";"15";"Europe";"adul";"38.799999999999997";0,493;"com";"adul";"High";"Some concerns";"Low";"High";"Low";"Some concerns";"Stangier_2003_msd_SPS_post_NA_self-report_cbt_wlc_cbt(grp)_wlc";0,0699704148589082;0,305176467805558;NA;"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6"
"273";"Stangier, 2003";"cbt";"wlc";"cbt (ind)";"wlc";"msd";"SPS";"self-report";21,5;12,6;22;26,4;9;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30,7;10,2;22;28,3;11;21;"26";"37";"4";"16";2003;17,33;"post";"n";"ind";"ind";"15";"Europe";"adul";"38.799999999999997";0,493;"com";"adul";"High";"Some concerns";"Low";"High";"Low";"Some concerns";"Stangier_2003_msd_SPS_post_NA_self-report_cbt_wlc_cbt(ind)_wlc";0,437566574283241;0,308843317354496;NA;"Stangier, U., Heidenreich, T., Peitz, M., Lauterbach, W., & Clark, D. M. (2003). Cognitive therapy for social phobia: individual versus group treatment. Behav Res Ther, 41(9), 991-1007. https://doi.org/10.1016/s0005-7967(02)00176-6"
"274";"Stangier, 2011";"cbt";"wlc";"cbt";"wlc";"msd";"LSAS";"cr";39,49;21,09;38;59,9;29,05;41;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;69,17;23,36;38;62,75;26,76;41;"38";"41";"2";"2";2011;20;"post";"n";"ind";"ind";"16";"Europe";"adul";"35.6";0,556;"com";"adul";"High";"Some concerns";"Low";"Some concerns";"Low";"Some concerns";"Stangier_2011_msd_LSAS_post_NA_cr_cbt_wlc_cbt_wlc";0,791433387870007;0,233985063664174;NA;"Stangier, U., Schramm, E., Heidenreich, T., Berger, M., & Clark, D. M. (2011). Cognitive therapy vs interpersonal psychotherapy in social anxiety disorder: a randomized controlled trial. Arch Gen Psychiatry, 68(7), 692-700. https://doi.org/10.1001/archgenpsychiatry.2011.67 "
"275";"Stangier, 2011";"Other psy";"wlc";"ipt";"wlc";"msd";"LSAS";"cr";48,16;22,36;38;59,9;29,05;41;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;68,35;22,6;38;62,75;26,76;41;"38";"41";"2";"2";2011;20;"post";"n";"ind";"ind";"16";"Europe";"adul";"35.6";0,556;"com";"adul";"High";"Some concerns";"Low";"Some concerns";"Low";"Some concerns";"Stangier_2011_msd_LSAS_post_NA_cr_ipt_wlc_ipt_wlc";0,446256797696684;0,228016325931;NA;"Stangier, U., Schramm, E., Heidenreich, T., Berger, M., & Clark, D. M. (2011). Cognitive therapy vs interpersonal psychotherapy in social anxiety disorder: a randomized controlled trial. Arch Gen Psychiatry, 68(7), 692-700. https://doi.org/10.1001/archgenpsychiatry.2011.67 "
"276";"Stangier, 2011";"cbt";"wlc";"cbt";"wlc";"msd";"SPAI";"self-report";51,2;20,61;38;69,19;28,26;41;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;76,14;16,98;38;73,14;23,52;41;"38";"41";"2";"2";2011;20;"post";"n";"ind";"ind";"16";"Europe";"adul";"35.6";0,556;"com";"adul";"High";"Some concerns";"Low";"Some concerns";"Low";"Some concerns";"Stangier_2011_msd_SPAI_post_NA_self-report_cbt_wlc_cbt_wlc";0,716023207327626;0,232411835767015;NA;"Stangier, U., Schramm, E., Heidenreich, T., Berger, M., & Clark, D. M. (2011). Cognitive therapy vs interpersonal psychotherapy in social anxiety disorder: a randomized controlled trial. Arch Gen Psychiatry, 68(7), 692-700. https://doi.org/10.1001/archgenpsychiatry.2011.67 "
"277";"Stangier, 2011";"Other psy";"wlc";"ipt";"wlc";"msd";"SPAI";"self-report";59,75;18,38;38;69,19;28,26;41;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;77,94;15,44;38;73,14;23,52;41;"38";"41";"2";"2";2011;20;"post";"n";"ind";"ind";"16";"Europe";"adul";"35.6";0,556;"com";"adul";"High";"Some concerns";"Low";"Some concerns";"Low";"Some concerns";"Stangier_2011_msd_SPAI_post_NA_self-report_ipt_wlc_ipt_wlc";0,389083694336247;0,22733934404524;NA;"Stangier, U., Schramm, E., Heidenreich, T., Berger, M., & Clark, D. M. (2011). Cognitive therapy vs interpersonal psychotherapy in social anxiety disorder: a randomized controlled trial. Arch Gen Psychiatry, 68(7), 692-700. https://doi.org/10.1001/archgenpsychiatry.2011.67 "
"278";"Stolz, 2018";"cbt";"wlc";"cbt (app)";"wlc";"msd";"LSAS-SR";"self-report";53,5;25,56169;60;74;24,64752;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;87,3;19,6;60;82,6;20,7;30;"60";"30";"18";"7";2018;12;"post";"n";"gsh";"gsh";"8";"Europe";"adul";"34.76";0,6267;"com";"adul";"Some concerns";"Low";"Low";"Some concerns";"Low";"Some concerns";"Stolz_2018_msd_LSAS-SR_post_NA_self-report_cbt_wlc_cbt(app)_wlc";0,804493300535554;0,231641681539846;NA;"Stolz, T., Schulz, A., Krieger, T., Vincent, A., Urech, A., Moser, C., Westermann, S., & Berger, T. (2018). A mobile app for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. J Consult Clin Psychol, 86(6), 493-504. https://doi.org/10.1037/ccp0000301 "
"279";"Stolz, 2018";"cbt";"wlc";"cbt (computer)";"wlc";"msd";"LSAS-SR";"self-report";54,6;24,78709;60;74;24,64752;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;81,5;22,1;60;82,6;20,7;30;"60";"30";"14";"7";2018;12;"post";"n";"gsh";"gsh";"8";"Europe";"adul";"34.76";0,6267;"com";"adul";"Some concerns";"Low";"Low";"Some concerns";"Low";"Some concerns";"Stolz_2018_msd_LSAS-SR_post_NA_self-report_cbt_wlc_cbt(computer)_wlc";0,777415880322499;0,231118543805207;NA;"Stolz, T., Schulz, A., Krieger, T., Vincent, A., Urech, A., Moser, C., Westermann, S., & Berger, T. (2018). A mobile app for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. J Consult Clin Psychol, 86(6), 493-504. https://doi.org/10.1037/ccp0000301 "
"280";"Stolz, 2018";"cbt";"wlc";"cbt (app)";"wlc";"msd";"SIAS";"self-report";33;16,26653;60;41,6;15,33623;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;52,3;10,4;60;46,6;13,9;30;"60";"30";"18";"7";2018;12;"post";"n";"gsh";"gsh";"8";"Europe";"adul";"34.76";0,6267;"com";"adul";"Some concerns";"Low";"Low";"Some concerns";"Low";"Some concerns";"Stolz_2018_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(app)_wlc";0,534042715434568;0,227182502338471;NA;"Stolz, T., Schulz, A., Krieger, T., Vincent, A., Urech, A., Moser, C., Westermann, S., & Berger, T. (2018). A mobile app for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. J Consult Clin Psychol, 86(6), 493-504. https://doi.org/10.1037/ccp0000301 "
"281";"Stolz, 2018";"cbt";"wlc";"cbt (computer)";"wlc";"msd";"SIAS";"self-report";36;15,49193;60;41,6;15,33623;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;51,3;15;60;46,6;13,9;30;"60";"30";"14";"7";2018;12;"post";"n";"gsh";"gsh";"8";"Europe";"adul";"34.76";0,6267;"com";"adul";"Some concerns";"Low";"Low";"Some concerns";"Low";"Some concerns";"Stolz_2018_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(computer)_wlc";0,35957587627946;0,225234860637966;NA;"Stolz, T., Schulz, A., Krieger, T., Vincent, A., Urech, A., Moser, C., Westermann, S., & Berger, T. (2018). A mobile app for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. J Consult Clin Psychol, 86(6), 493-504. https://doi.org/10.1037/ccp0000301 "
"282";"Stolz, 2018";"cbt";"wlc";"cbt (app)";"wlc";"msd";"SPS";"self-report";22,6;14,71734;60;33,5;14,24079;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;41,1;13,8;60;38,9;12,4;30;"60";"30";"18";"7";2018;12;"post";"n";"gsh";"gsh";"8";"Europe";"adul";"34.76";0,6267;"com";"adul";"Some concerns";"Low";"Low";"Some concerns";"Low";"Some concerns";"Stolz_2018_msd_SPS_post_NA_self-report_cbt_wlc_cbt(app)_wlc";0,742124996039097;0,230461928895099;NA;"Stolz, T., Schulz, A., Krieger, T., Vincent, A., Urech, A., Moser, C., Westermann, S., & Berger, T. (2018). A mobile app for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. J Consult Clin Psychol, 86(6), 493-504. https://doi.org/10.1037/ccp0000301 "
"283";"Stolz, 2018";"cbt";"wlc";"cbt (computer)";"wlc";"msd";"SPS";"self-report";21,7;13,94274;60;33,5;14,24079;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;37,1;13,2;60;38,9;12,4;30;"60";"30";"14";"7";2018;12;"post";"n";"gsh";"gsh";"8";"Europe";"adul";"34.76";0,6267;"com";"adul";"Some concerns";"Low";"Low";"Some concerns";"Low";"Some concerns";"Stolz_2018_msd_SPS_post_NA_self-report_cbt_wlc_cbt(computer)_wlc";0,833173951640931;0,232213970092115;NA;"Stolz, T., Schulz, A., Krieger, T., Vincent, A., Urech, A., Moser, C., Westermann, S., & Berger, T. (2018). A mobile app for social anxiety disorder: A three-arm randomized controlled trial comparing mobile and PC-based guided self-help interventions. J Consult Clin Psychol, 86(6), 493-504. https://doi.org/10.1037/ccp0000301 "
"284";"Teale Sapach, 2022";"3rd";"wlc";"3rd";"wlc";"msd";"BFNE-S";"self-report";19,58;6,79;19;27,33;4,45;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27,36;5,11;33;27,76;5;21;"40";"21";"21";"2";2022;6;"post";"n";"ush";"audio";"6";"North America";"adul";"34.299999999999997";0,678;"com";"adul";"Some concerns";"Some concerns";"Low";"Some concerns";"Low";"Low";"TealeSapach_2022_msd_BFNE-S_post_NA_self-report_3rd_wlc_3rd_wlc";1,31345266780004;0,364060345812647;NA;"Teale Sapach, M. J. N., & Carleton, R. N. (2023). Self-compassion training for individuals with social anxiety disorder: a preliminary randomized controlled trial. Cogn Behav Ther, 52(1), 18-37. https://doi.org/10.1080/16506073.2022.2130820 "
"285";"Teale Sapach, 2022";"Other psy";"wlc";"applied relaxation";"wlc";"msd";"BFNE-S";"self-report";21;8,11;15;27,33;4,45;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27,15;5,65;19;27,76;5;21;"21";"21";"6";"2";2022;6;"post";"n";"ush";"tekst based";"6";"North America";"adul";"34.299999999999997";0,678;"com";"adul";"Some concerns";"Some concerns";"Low";"Some concerns";"Low";"Low";"TealeSapach_2022_msd_BFNE-S_post_NA_self-report_appliedrelaxation_wlc_appliedrelaxation_wlc";0,969649997843033;0,370390589887553;NA;"Teale Sapach, M. J. N., & Carleton, R. N. (2023). Self-compassion training for individuals with social anxiety disorder: a preliminary randomized controlled trial. Cogn Behav Ther, 52(1), 18-37. https://doi.org/10.1080/16506073.2022.2130820 "
"286";"Teale Sapach, 2022";"3rd";"wlc";"3rd";"wlc";"msd";"LSAS-SR";"self-report";69,79;27,26;19;87,11;26,82;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;84,6;22,96;33;88,14;21,27;21;"40";"21";"21";"2";2022;6;"post";"n";"ush";"audio";"6";"North America";"adul";"34.299999999999997";0,678;"com";"adul";"Some concerns";"Some concerns";"Low";"Some concerns";"Low";"Low";"TealeSapach_2022_msd_LSAS-SR_post_NA_self-report_3rd_wlc_3rd_wlc";0,626541739973642;0,337236626006612;NA;"Teale Sapach, M. J. N., & Carleton, R. N. (2023). Self-compassion training for individuals with social anxiety disorder: a preliminary randomized controlled trial. Cogn Behav Ther, 52(1), 18-37. https://doi.org/10.1080/16506073.2022.2130820 "
"287";"Teale Sapach, 2022";"Other psy";"wlc";"applied relaxation";"wlc";"msd";"LSAS-SR";"self-report";75,33;28,98;15;87,11;26,82;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90,6;24,22;19;88,14;21,27;21;"21";"21";"6";"2";2022;6;"post";"n";"ush";"tekst based";"6";"North America";"adul";"34.299999999999997";0,678;"com";"adul";"Some concerns";"Some concerns";"Low";"Some concerns";"Low";"Low";"TealeSapach_2022_msd_LSAS-SR_post_NA_self-report_appliedrelaxation_wlc_appliedrelaxation_wlc";0,413164182948194;0,353467953869611;NA;"Teale Sapach, M. J. N., & Carleton, R. N. (2023). Self-compassion training for individuals with social anxiety disorder: a preliminary randomized controlled trial. Cogn Behav Ther, 52(1), 18-37. https://doi.org/10.1080/16506073.2022.2130820 "
"288";"Teale Sapach, 2022";"3rd";"wlc";"3rd";"wlc";"msd";"SIPS";"self-report";25,95;10,07;19;35,89;9,42;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35,27;8,3;33;38,14;8,14;21;"40";"21";"21";"2";2022;6;"post";"n";"ush";"audio";"6";"North America";"adul";"34.299999999999997";0,678;"com";"adul";"Some concerns";"Some concerns";"Low";"Some concerns";"Low";"Low";"TealeSapach_2022_msd_SIPS_post_NA_self-report_3rd_wlc_3rd_wlc";0,99649308106685;0,34957770574614;NA;"Teale Sapach, M. J. N., & Carleton, R. N. (2023). Self-compassion training for individuals with social anxiety disorder: a preliminary randomized controlled trial. Cogn Behav Ther, 52(1), 18-37. https://doi.org/10.1080/16506073.2022.2130820 "
"289";"Teale Sapach, 2022";"Other psy";"wlc";"applied relaxation";"wlc";"msd";"SIPS";"self-report";29,07;11,7;15;35,89;9,42;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;38,25;8,61;19;38,14;8,14;21;"21";"21";"6";"2";2022;6;"post";"n";"ush";"tekst based";"6";"North America";"adul";"34.299999999999997";0,678;"com";"adul";"Some concerns";"Some concerns";"Low";"Some concerns";"Low";"Low";"TealeSapach_2022_msd_SIPS_post_NA_self-report_appliedrelaxation_wlc_appliedrelaxation_wlc";0,633012684116173;0,358609634529193;NA;"Teale Sapach, M. J. N., & Carleton, R. N. (2023). Self-compassion training for individuals with social anxiety disorder: a preliminary randomized controlled trial. Cogn Behav Ther, 52(1), 18-37. https://doi.org/10.1080/16506073.2022.2130820 "
"290";"Thew, 2022";"cbt";"wlc";NA;NA;"msd";"FNE";"self-report";20,9;6,84;22;24,29;5,05;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26,41;2,63;22;23,68;5,06;22;"22";"22";"1";"1";2022;15;"post";"n";"gsh";"gsh";"14";"Asia";"adul";"33.1";0,7;"com";"adul";"Low";"Low";"Low";"Low";"Low";"Low";"Thew_2022_msd_FNE_post_NA_self-report_cbt_wlc_NA_NA";0,553743533833946;0,307444613404544;NA;"Thew, G. R., Kwok, A. P. L., Lissillour Chan, M. H., Powell, C., Wild, J., Leung, P. W. L., & Clark, D. M. (2022). Internet-delivered cognitive therapy for social anxiety disorder in Hong Kong: A randomized controlled trial. Internet Interv, 28, 100539. https://doi.org/10.1016/j.invent.2022.100539 "
"291";"Thew, 2022";"cbt";"wlc";NA;NA;"msd";"LSAS-SR";"self-report";21,05;21,03;22;74,86;23,81;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;76,05;19,72;22;73;18,9;22;"22";"22";"1";"1";2022;15;"post";"n";"gsh";"gsh";"14";"Asia";"adul";"33.1";0,7;"com";"adul";"Low";"Low";"Low";"Low";"Low";"Low";"Thew_2022_msd_LSAS-SR_post_NA_self-report_cbt_wlc_NA_NA";2,3524570052142;0,395117519453982;NA;"Thew, G. R., Kwok, A. P. L., Lissillour Chan, M. H., Powell, C., Wild, J., Leung, P. W. L., & Clark, D. M. (2022). Internet-delivered cognitive therapy for social anxiety disorder in Hong Kong: A randomized controlled trial. Internet Interv, 28, 100539. https://doi.org/10.1016/j.invent.2022.100539 "
"292";"Thew, 2022";"cbt";"wlc";NA;NA;"msd";"SIAS";"self-report";25,67;10,71;22;47,57;12,56;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44,5;12,81;22;48,91;10,75;22;"22";"22";"1";"1";2022;15;"post";"n";"gsh";"gsh";"14";"Asia";"adul";"33.1";0,7;"com";"adul";"Low";"Low";"Low";"Low";"Low";"Low";"Thew_2022_msd_SIAS_post_NA_self-report_cbt_wlc_NA_NA";1,84262494615201;0,36182334806538;NA;"Thew, G. R., Kwok, A. P. L., Lissillour Chan, M. H., Powell, C., Wild, J., Leung, P. W. L., & Clark, D. M. (2022). Internet-delivered cognitive therapy for social anxiety disorder in Hong Kong: A randomized controlled trial. Internet Interv, 28, 100539. https://doi.org/10.1016/j.invent.2022.100539 "
"293";"Thew, 2022";"cbt";"wlc";NA;NA;"msd";"SPIN";"self-report";15,67;11,38;22;38,9;12,18;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42,09;10,54;22;40,36;12,84;22;"22";"22";"1";"1";2022;15;"post";"n";"gsh";"gsh";"14";"Asia";"adul";"33.1";0,7;"com";"adul";"Low";"Low";"Low";"Low";"Low";"Low";"Thew_2022_msd_SPIN_post_NA_self-report_cbt_wlc_NA_NA";1,93544604850077;0,367489206520887;NA;"Thew, G. R., Kwok, A. P. L., Lissillour Chan, M. H., Powell, C., Wild, J., Leung, P. W. L., & Clark, D. M. (2022). Internet-delivered cognitive therapy for social anxiety disorder in Hong Kong: A randomized controlled trial. Internet Interv, 28, 100539. https://doi.org/10.1016/j.invent.2022.100539 "
"294";"Thew, 2022";"cbt";"wlc";NA;NA;"msd";"SPS";"self-report";9,57;7,83;22;23,86;14,46;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27,18;14,32;22;22,5;13,53;22;"22";"22";"1";"1";2022;15;"post";"n";"gsh";"gsh";"14";"Asia";"adul";"33.1";0,7;"com";"adul";"Low";"Low";"Low";"Low";"Low";"Low";"Thew_2022_msd_SPS_post_NA_self-report_cbt_wlc_NA_NA";1,20689880800304;0,328743865517643;NA;"Thew, G. R., Kwok, A. P. L., Lissillour Chan, M. H., Powell, C., Wild, J., Leung, P. W. L., & Clark, D. M. (2022). Internet-delivered cognitive therapy for social anxiety disorder in Hong Kong: A randomized controlled trial. Internet Interv, 28, 100539. https://doi.org/10.1016/j.invent.2022.100539 "
"295";"Thew, 2022";"cbt";"wlc";NA;NA;"msd";"SPWSS";"self-report";13;6,89;22;27,43;7,86;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27,05;4,99;22;27,55;7,29;22;"22";"22";"1";"1";2022;15;"post";"n";"gsh";"gsh";"14";"Asia";"adul";"33.1";0,7;"com";"adul";"Low";"Low";"Low";"Low";"Low";"Low";"Thew_2022_msd_SPWSS_post_NA_self-report_cbt_wlc_NA_NA";1,91732000690614;0,366367893966528;NA;"Thew, G. R., Kwok, A. P. L., Lissillour Chan, M. H., Powell, C., Wild, J., Leung, P. W. L., & Clark, D. M. (2022). Internet-delivered cognitive therapy for social anxiety disorder in Hong Kong: A randomized controlled trial. Internet Interv, 28, 100539. https://doi.org/10.1016/j.invent.2022.100539 "
"296";"Titov, 2008a";"cbt";"wlc";NA;NA;"msd";"SIAS";"self-report";39,24;12,18;50;50,59;14,15;49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;53,82;11,29;50;54,67;12,41;49;"50";"55";"6";"6";2008;10;"post";"n";"gsh";"gsh";"6";"Australia";"adul";"38.130000000000003";0,586;"com";"adul";"Some concerns";"Some concerns";"Low";"Some concerns";"Low";"Low";"Titov_2008a_msd_SIAS_post_NA_self-report_cbt_wlc_NA_NA";0,853721936754765;0,210111683861772;NA;"Titov, N., Andrews, G., Schwencke, G., Drobny, J., & Einstein, D. (2008a). Shyness 1: distance treatment of social phobia over the Internet. Aust N Z J Psychiatry, 42(7), 585-594. https://doi.org/10.1080/00048670802119762 "
"297";"Titov, 2008a";"cbt";"wlc";NA;NA;"msd";"SPS";"self-report";20,64;10,46;50;33,92;14,7;49;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34,02;14,42;50;36,08;16,63;49;"50";"55";"6";"6";2008;10;"post";"n";"gsh";"gsh";"6";"Australia";"adul";"38.130000000000003";0,586;"com";"adul";"Some concerns";"Some concerns";"Low";"Some concerns";"Low";"Low";"Titov_2008a_msd_SPS_post_NA_self-report_cbt_wlc_NA_NA";1,03464577676146;0,214241673968295;NA;"Titov, N., Andrews, G., Schwencke, G., Drobny, J., & Einstein, D. (2008a). Shyness 1: distance treatment of social phobia over the Internet. Aust N Z J Psychiatry, 42(7), 585-594. https://doi.org/10.1080/00048670802119762 "
